,cid,text,time,author,channel,votes,photo,heart,reply,time_parsed,polarity
261,Ugw6kIJ89BkK9U4Isc94AaABAg.9dyFWUPD8wE9j9yKpGWvzw,they prob do not need net they Alaskan,7 months ago,@charlessmith3940,UC_05lgmPwfRs0POZ0TUQN4w,0,https://yt3.ggpht.com/ytc/AOPolaTGVIADXek535x4kNr-lgolMXYLm62J9vgDLg=s176-c-k-c0x00ffffff-no-rj,False,True,1672709792.553108,0.0
262,Ugw6kIJ89BkK9U4Isc94AaABAg.9dyFWUPD8wE9jCSsG4IBL8,can tell 0 fishing experience,7 months ago,@user-gu6hn5ep4b,UCoV408XZ0FsQPJ9RwOke_bw,1,https://yt3.ggpht.com/ytc/AOPolaTvhdUDG5XqBXlawzRtQbXmxPCFvN6fSjDsSr5ocE9gHxgh5ApYNmjALnnm4E3S=s176-c-k-c0x00ffffff-no-rj,False,True,1672709792.555103,0.0
263,Ugw6kIJ89BkK9U4Isc94AaABAg.9dyFWUPD8wE9jTdRYRRg0Y,hey I do not mind comment I m alaskan always good help tourist in winter I Ill pull car truck ditch charge 20 if touristno charge,7 months ago,@davidbuben3262,UCo-3OcJsqN98A-OqDMyWYqw,2,https://yt3.ggpht.com/ytc/AOPolaTLzbXD2CuE4ZZu4AlJpGAzFl9avVNbX7zNcQ=s176-c-k-c0x00ffffff-no-rj,False,True,1672709792.557011,0.09999999999999998
264,Ugw6kIJ89BkK9U4Isc94AaABAg.9dyFWUPD8wE9jUbKVRugRC,just assume negativity keep self,7 months ago,@vineenergyvideos5640,UCS2peCkpa_MSUhjgw_DOejg,1,https://yt3.ggpht.com/OckULO81S2zdppns236M-CrWXwRaJyID3rdpAstoXXz3TrY6hwu1vFSJr93wQipAndkBaYvc=s176-c-k-c0x00ffffff-no-rj,False,True,1672709792.764398,0.0
265,Ugw6kIJ89BkK9U4Isc94AaABAg.9dyFWUPD8wE9jdyR_t1VX6,I fish year never along net jsut recently loo,7 months ago,@imtheonehero9305,UCplLnur2a42ilyygmRObNTg,0,https://yt3.ggpht.com/ytc/AOPolaTuB1_va-HrjfPIg2X_f9hE3bMIFW2br06PuQxY=s176-c-k-c0x00ffffff-no-rj,False,True,1672709792.767394,0.0
266,Ugw6kIJ89BkK9U4Isc94AaABAg.9dyFWUPD8wE9k4_xNINAcX,well do not net either not stretch think other do not,7 months ago,@roncrimmins3497,UC-OjoajW1S3sVWGFYjrE2rg,0,https://yt3.ggpht.com/ytc/AOPolaQrF6MLKUvCG-798l2yrv1nfh2EV66eIXx7_w=s176-c-k-c0x00ffffff-no-rj,False,True,1672709792.770413,-0.0625
267,Ugw6kIJ89BkK9U4Isc94AaABAg.9dyFWUPD8wE9kCk-2tNRfa,its Alaska fisher want fish they rather catch fish rather help unprepared strange net when there s one salmon there s usually one person hook odd you re go well would drop rod chance catch high,7 months ago,@Villyum,UCRivCLpgNYXVcLYPBri9Bhg,0,https://yt3.ggpht.com/zmF80-RPe5ON1Qqn4HQ-EKpL4bfIKJSbglA8r_N-jvEZGO5Sx5eE60B7WHHIAdZkHp-Jl2c=s176-c-k-c0x00ffffff-no-rj,False,True,1672709792.772367,-0.06133333333333333
268,UgwZ3lxOhWStso4SFh54AaABAg,Bruh way enjoy meal always hit ipa definition enjoy life,7 months ago,@AngelFlores-jw5eo,UCUeOXs3OTyuGzkm4S-jUD7w,0,https://yt3.ggpht.com/ytc/AOPolaSXz14XjmWRISIKhorghm0CGaZ8ytglZpiMOQ=s176-c-k-c0x00ffffff-no-rj,False,False,1672709793.165473,0.4
269,UgznYhlsHFs5jhmuu9F4AaABAg,that look yum,7 months ago,@kingi2810,UCd7UHKOjwiE0tlY8y9j_1VQ,0,https://yt3.ggpht.com/_39l2p7YQJvyrPAhu1QrDzdtqn2TaZUctyy--gPQneA8rx4-LiSQDAhumxsukNrt1hd2d95V=s176-c-k-c0x00ffffff-no-rj,False,False,1672709793.168471,0.0
270,UgwdnHyJbLM_6ZhU9l14AaABAg,I ve do one side fillet that help fall apart like,5 months ago,@395glen,UCjJGsBiuhBOgyIPTO2ZKEKg,0,https://yt3.ggpht.com/dDr99uDhTOknusyijQx2pbclDEuK_DilH1eMs3gV_FreOMOqgWgV8vKPIbiXgt6z7fmev8c9bm0=s176-c-k-c0x00ffffff-no-rj,False,False,1677807393.171471,0.0
271,Ugyp6yI3jN5jj03nbOJ4AaABAg,oh that s big catch fave salmonfor sashimi fresh OMGIm imagine right mind cook Ill Ill go to catch like wow,7 months ago,@erialccrasher970,UCDsJftVk7K_VwAY0BTfD40A,0,https://yt3.ggpht.com/ytc/AOPolaSo5Z_-4lmn8mMaACdIDMtM3h8Gc8i9zJgWdhZniHg=s176-c-k-c0x00ffffff-no-rj,False,False,1672709793.173472,-0.052380952380952396
272,UgyS_4mYm5tpU4-KtWN4AaABAg,wish I could eat salmon look good also see finish would brown sugar,4 months ago,@konakaffe,UCLCBsjlSRP0br0Ao5w9Q_Hw,0,https://yt3.ggpht.com/ytc/AOPolaS-Pb_Sed9mMR-fxe--vhlLPBPFdeS2tJO_-2Cz=s176-c-k-c0x00ffffff-no-rj,False,False,1680482193.175462,0.7
273,Ugw5x6LpOKfJc-E2CbF4AaABAg,how bear do not come steal salmon 5 hour wunder great video I want learn filet salmon,9 months ago,@gtrfreak,UCsG2kHnDjDDCK4eohmNfmMQ,0,https://yt3.ggpht.com/ytc/AOPolaSHPaUhKMYnUl-Qz4jP3Xs1YEBT8ojfUs1e6zXQPg=s176-c-k-c0x00ffffff-no-rj,False,False,1667435793.176469,0.8
274,UgyucM0q1Ew0DAO_sGp4AaABAg,look amazing,3 months ago,@betrickey,UCsy7b8q68R9TOUb39maQBsg,0,https://yt3.ggpht.com/ytc/AOPolaQm1kKDVCS72JbQPxRCqGY4R-7RfUnbfZzhQwarBmU=s176-c-k-c0x00ffffff-no-rj,False,False,1683074193.179084,0.6000000000000001
275,UgyjpjTIHDGlKW95n8d4AaABAg,dude first time I ve ever hear channel literally 10 second I know I subscribe channel,7 months ago,@SantisValiant,UCdsnWIY3xhhwmnuYMG0xJOw,0,https://yt3.ggpht.com/ytc/AOPolaT0kRWjMrWDA9z3Colo0ATYhfI-fmkUd82Uww=s176-c-k-c0x00ffffff-no-rj,True,False,1672709793.181203,0.125
276,UgzTnr59iopYtI85ZJB4AaABAg,look delicious great job,1 year ago,@sheybaby6504,UCDqLK1LAgE314WLu0Irw6UA,0,https://yt3.ggpht.com/GYcod8mpseeUXPd7jA1ph2lI6zHEV6sN9K3PKDlBbNJLX5kp2MKtXeuHrBtRYZyH0bVehz44=s176-c-k-c0x00ffffff-no-rj,False,False,1659486993.183201,0.9
277,Ugwj7Cbi2c3uZBQ3TpJ4AaABAg,that freak awesome great job brother wish I smell taste,11 months ago,@20moonpie,UCR2VDV9iRe7Oy6rovo-ZOHQ,0,https://yt3.ggpht.com/ytc/AOPolaQfGJxUF86BD5vNYoO8aDZbQp7SJGCBrME6hw=s176-c-k-c0x00ffffff-no-rj,False,False,1662165393.185193,0.9
278,UgzIbZoENbzMM835coF4AaABAg,I wish I could reach phone screen grab hunk salmon look delicious,10 months ago,@steztoyz,UC2UBtnkhKSEh8fo8rVrymeA,0,https://yt3.ggpht.com/ytc/AOPolaRxdxQuILWzCL12-2eRhRzh4fYGcMA2i4x8EA=s176-c-k-c0x00ffffff-no-rj,False,False,1664757393.188098,1.0
279,UgzlEM2eeMNdxyV0wjN4AaABAg,look good really enjoy content,11 months ago,@fatboy1164,UCn25-MSboX0vPe6vz_WrDxA,0,https://yt3.ggpht.com/ytc/AOPolaRFTq3dFoGRGCQlPiXdTrLj5A8TNdqdDg7a81g-9g=s176-c-k-c0x00ffffff-no-rj,False,False,1662165393.190135,0.55
280,UgxuY8vUIzu01BjIZxV4AaABAg,duuude smokin video Nice catch super recipe nice work,7 months ago,@stefaniesean,UCJBE1BCr1C4FFaUWcmJtTLg,0,https://yt3.ggpht.com/ytc/AOPolaT9bpc0b6eWAN6iWhPJMRZbkkCMZzzALqsXfPbZ=s176-c-k-c0x00ffffff-no-rj,False,False,1672709793.191095,0.5111111111111111
281,Ugy6FSnAi7ouuGju6BF4AaABAg,2108 you re priceless Taku I m really glad effort pay,9 months ago,@chinesedude001,UCuRaDmbDPsZo7Vf9YAqcItQ,0,https://yt3.ggpht.com/ytc/AOPolaQj7-fl0BlvGDh0F5Pstzg0wJQYFzh3zJ4kj1xucA=s176-c-k-c0x00ffffff-no-rj,False,False,1667435793.192095,0.75
282,Ugx8srNduxeIxVE4kVx4AaABAg,Merry Christmas brotha keep make great adventure cooking chef,7 months ago,@jayproductionsyaknow1773,UChV0-3_BF_vfkkoAURJ6tgg,0,https://yt3.ggpht.com/y8D7alzXeJrod1lh5CZ2MGZQc02I37xCMPCpTkN96lZuFuO-6xs-MNW1yW-RFYzToHqQ4zBXRg=s176-c-k-c0x00ffffff-no-rj,False,False,1672709793.194095,0.8
283,UgwwEf1u2lBoLtgBjLh4AaABAg,look delicious so I cold smoke sockeye catch kenai always make sure frozen first 7 day do think worms issue since do not freeze cook 140,1 year ago,@dyadlo8803,UCP7zI-q7e_nEGJXPWwvf4Vw,0,https://yt3.ggpht.com/ytc/AOPolaQANFnOPmbplEz-NdGUJF7FtS_YiCfwtYIaXQ=s176-c-k-c0x00ffffff-no-rj,False,False,1659486993.195094,0.2875
284,Ugw0j9YHNSx9tP85kJ14AaABAg,look delicious,1 year ago,@gradybrowning3976,UCwphjBhFhtxFbTgjH52cFRA,0,https://yt3.ggpht.com/ytc/AOPolaRIiyulux9tECxvxwUoq49NdjdFCi1rnj2_OA=s176-c-k-c0x00ffffff-no-rj,False,False,1659486993.196099,1.0
285,UgyF09xpv91HgxE0fgx4AaABAg,absolutely amazing I like way smoke I try next year,9 months ago,@raimundasveitas7219,UC8PeFjfmwSRM-xh_qQsSw3g,0,https://yt3.ggpht.com/ytc/AOPolaS3ALw3sHqpNytScgFfI5dQlsUJ9Lf42nXHUw=s176-c-k-c0x00ffffff-no-rj,False,False,1667435793.199097,0.30000000000000004
286,Ugw_TnqDu-zHXnIv0Fl4AaABAg,wow look great well earn beer,10 months ago,@dankress9529,UCZEBTNogdgOlVOsh_32pB_Q,0,https://yt3.ggpht.com/ytc/AOPolaQkFPFnFre0ZyVbCFP4xknFcuGEYkiAHvO4KA=s176-c-k-c0x00ffffff-no-rj,False,False,1664757393.201096,0.45
287,UgyID-Vsmb6JoAMeXbt4AaABAg,my palm sweaty fight what nice catch congrat,1 year ago,@TheCL296,UCv9qWVSsQXkjJlAQ3NdftMw,0,https://yt3.ggpht.com/ytc/AOPolaRBG3ucRjcbr5qGgyPe4bs809FvXmzJm866oQ=s176-c-k-c0x00ffffff-no-rj,False,False,1659486993.202095,0.6
288,Ugy_RDacezz4YeWMIth4AaABAg,come smoke stay carbon pole,5 months ago,@michealnguyen531,UCINVlhMXhVD9ZbVMVLuVLQA,0,https://yt3.ggpht.com/ytc/AOPolaQZ0n8_mrjfBRDxMBjXouyHtrkIlhk-K-1x04jQ8Q=s176-c-k-c0x00ffffff-no-rj,False,False,1677807393.601908,0.0
289,UgwKjtn5j7W1pbTVBBt4AaABAg,bro channel dope my brother I always want trip like there lot we I get to take time save money we can not wait until Ill keep watch video,11 months ago,@krin5506,UCXMqDrvtsrQpXmnYNJukHCw,0,https://yt3.ggpht.com/ytc/AOPolaRW-cApIU26YON4W3U_GeuDmDl-JtFlo71TDQ=s176-c-k-c0x00ffffff-no-rj,False,False,1662165393.603896,-0.5
290,Ugw7_KJw_-0iPS0o_3F4AaABAg,Omg do not get fresher Delicious nature,11 months ago,@senorsnipey1595,UCEpzVoiSdpdDOoetsKlSh-g,0,https://yt3.ggpht.com/ytc/AOPolaTRksNsQQqPg4xNQlrMdH9CFyxNqW6rEXveJNeoUA=s176-c-k-c0x00ffffff-no-rj,False,False,1662165393.604896,1.0
291,UgzWAZjDNTvuku9FfDd4AaABAg,your salmon huge absolutly crazy in germany favorit brown trout way small 1225 inch in country forbid fish spawning season each fish close season 24 month per year false catch must return water matter size the penalty high even lose license fish,11 months ago (edited),@Mike007_,UCPrFwwJId0Ra6mB0WkB-DIg,0,https://yt3.ggpht.com/_CCdrOREFoWksEAKq3SThJh3Msfp2uBoaUNTbNJNIq6axrC4vDlti6FgQS3HIDlyZky-1iycvg=s176-c-k-c0x00ffffff-no-rj,False,False,1662165393.606891,-0.13799999999999998
292,UgyjicaI47wBQ8K7TlJ4AaABAg,always great video two thank,1 year ago,@Iroxinping,UCeLnhSQ4JwvXvaal-8lRdKQ,0,https://yt3.ggpht.com/ytc/AOPolaQEGAsARmKGgJuneAA58LbDPnGKyQgKv8vzyg=s176-c-k-c0x00ffffff-no-rj,False,False,1659486993.607898,0.8
293,UgySEVWJzuYZGtE8emd4AaABAg,Taku would love see forage scallop cal be thing Scallops delicious,8 months ago,@tomatoparmesan7090,UCT316zI7rqxTrJ1I9od3RRQ,0,https://yt3.ggpht.com/ytc/AOPolaQs_yRtwGFmrrnZCJDtHr86K7ih7dKxRGPwLBzNfyCIaXYYKsdOmUDf9gw0Mvb4=s176-c-k-c0x00ffffff-no-rj,False,False,1670031393.609792,0.75
294,UgzGcXrknwIxWxYpuJV4AaABAg,nicely do great fish love cooking smoking technique,6 months ago,@pallasxo8222,UCJQqI9HgeHMpUI57DxjqwEw,0,https://yt3.ggpht.com/ytc/AOPolaRq7FV5b-8uLSn0D8le8jctTq2XGFF1xCWSYQ=s176-c-k-c0x00ffffff-no-rj,False,False,1675388193.610792,0.65
295,Ugw7moWQdmO0ej2305F4AaABAg,wow good catch love fishing,3 months ago,@eneidialawhead8920,UCPCn99a5WHhFY0EbYa4Z0uA,0,https://yt3.ggpht.com/ytc/AOPolaSO4DG21oxE7drgnmA3NittfD_EMW-m1kwJlg=s176-c-k-c0x00ffffff-no-rj,False,False,1683074193.612791,0.4333333333333333
296,UgxZmUb704Z4L7905Nx4AaABAg,I thing good cook little fist bump eye close enjoy fruit labor keep look amazing,7 months ago,@ABathRobeSamurai,UCwNTOcO22WOdldCd9aI5dqA,0,https://yt3.ggpht.com/ytc/AOPolaRFT7j8f2tMuCfs3A4l0w7G_1WxX3phs_8usZig=s176-c-k-c0x00ffffff-no-rj,False,False,1672709793.613789,0.37812500000000004
297,UgxmOyXLwImDZ0GjrZV4AaABAg,I bro hate fish young love cook experiment cooking hope tip well taste cook,11 months ago,@chriscaton1113,UCP7Db9_4HcDUA8tDlj8XDBg,0,https://yt3.ggpht.com/ytc/AOPolaQBWZ8PuOXLoqo0yEwBInmnHSs0jzP0LcUZvPy5WMj-_81BS9APFjMez_XxC6pP=s176-c-k-c0x00ffffff-no-rj,False,False,1662165393.61479,-0.0666666666666667
298,Ugy0sAtUcAJHyPZRAUh4AaABAg,12 pound gutte insane bro congratulation great catch,11 months ago,@nattynates5973,UC6QKPXVoc_Bjnvu8WGjAlRg,0,https://yt3.ggpht.com/ytc/AOPolaTIit4B38tV49OrZ4qcLTRkw7-r-4BaMsAdq114pw=s176-c-k-c0x00ffffff-no-rj,False,False,1662165393.615789,-0.09999999999999998
299,UgwzBg3iEppHYbMe7rJ4AaABAg,your happiness contagious man,8 months ago,@apolloseveriano387,UCe94DJY44cporJlhGpLLK5g,0,https://yt3.ggpht.com/ytc/AOPolaSeBkwX6ZZAj0qK5f5R_wkS5vgTazBYAVKGqg=s176-c-k-c0x00ffffff-no-rj,False,False,1670031393.617905,0.7
300,Ugw0DsxUdl3Ioxe8ZHl4AaABAg,I live Ak I really appreciate share knowledge,11 months ago,@ClayThrower,UCz3UKch-Esv6V_w5aXgAX-A,0,https://yt3.ggpht.com/ytc/AOPolaS4RI2wX1O-j4-w58FmGoc27aYuRlt9lsm59g=s176-c-k-c0x00ffffff-no-rj,False,False,1662165393.618904,0.16818181818181818
301,UgzgCLAA6RUg3CiQAnF4AaABAg,channel pure inspiration,6 months ago,@jgosto1967,UCVyVwCbNl765C0FufZX3GAQ,0,https://yt3.ggpht.com/ytc/AOPolaRQrBpUI9sy0lXE5kqmhlhc-WvG5kBLaxHxMkm6=s176-c-k-c0x00ffffff-no-rj,False,False,1675388193.620884,0.21428571428571427
302,UgyO9pxt5odXMl6NisN4AaABAg,Damn look good I want,11 months ago,@user-yk9sz9mh1t,UCcUl0HP2XuFPFOPhNFDKCvA,0,https://yt3.ggpht.com/ytc/AOPolaTapZGcrdpBiUCSvYgpweDB8tXjU7kIfj4jgZGzMg=s176-c-k-c0x00ffffff-no-rj,False,False,1662165393.621895,0.7
303,Ugz5eqW-P4qP9CntwB94AaABAg,amazing job well do,11 months ago,@robertlerma5897,UCD2lqN4GrrdtTTtESgbUvYg,0,https://yt3.ggpht.com/ytc/AOPolaS7BDGkyIIYT7o1lKaYucvnIlwuW1zGZXepRA=s176-c-k-c0x00ffffff-no-rj,False,False,1662165393.623892,0.6000000000000001
304,Ugz9rXz41zLrV2UrBnx4AaABAg,I like excited get bec taste genuine,5 months ago,@SteveMusselman,UCmBGXlmsGCXVYQZt0X9LQ4Q,0,https://yt3.ggpht.com/ytc/AOPolaSkwp8JSBVgPkEYD6XHOWSX0FA350_hg1Eyvsiq=s176-c-k-c0x00ffffff-no-rj,False,False,1677807393.624892,0.3875
305,UgxixQZPDA6KqVYvAD14AaABAg,how deal parasite without flash freezing need take extra measure,11 months ago,@j_aaron116,UC0sZZH1WrKWcKImiBY0hyHg,0,https://yt3.ggpht.com/ytc/AOPolaRm3zFpxqat03YiuUX4_kMAR-SfG9gmjjVQGavKtqNyD3PPYpsJutpJwhVoaDrD=s176-c-k-c0x00ffffff-no-rj,False,False,1662165393.626894,0.0
306,UgxP2JhFcKla0ndEWHF4AaABAg,the finished product look good 5 star meal restaurant sure,11 months ago,@jasonpadgett1,UC4Y4K7pQBOA-J37RWsF1qjQ,1,https://yt3.ggpht.com/ytc/AOPolaReC5Wjqmo8zpNAzELqtmDAhTrBjVuNpWka=s176-c-k-c0x00ffffff-no-rj,False,False,1662165393.627888,0.6
307,UgzthN1X8P4EGcvdkJt4AaABAg,anyone else drink watch Outdoor Chef Life always chug,1 year ago,@dewclips5683,UCfTyCGSoQ7TcRzvJm3pzV5Q,0,https://yt3.ggpht.com/ytc/AOPolaSdJ-PeGZEt0Pte9773dAVap4OX12-gsAnmns4KpQ=s176-c-k-c0x00ffffff-no-rj,False,False,1659486993.629914,0.0
308,Ugwyib38vwF3_2Et6cB4AaABAg,love video make hungry watch,10 months ago,@redneckoutdoor,UCEqAtZhos68im3a-LDVSB2A,0,https://yt3.ggpht.com/ytc/AOPolaQWZwFefZl-1s4-1Sc7SM0zqF3zbD-cs_ypeCh8355RtYhAV8OsWuBNKgnNG1xp=s176-c-k-c0x00ffffff-no-rj,False,False,1664757394.014315,0.5
309,UgxbQI9-uJba-FFjqkV4AaABAg,superb fish hunt fish clean fish recipe wow,11 months ago,@hamiddrazza5741,UCp_xu1zClrM0ApNd7kCbwDQ,0,https://yt3.ggpht.com/AKNpfDeLPibMIx_cqzFZy_KAL68cPR3iIDo0ee5iZ6UAPzD2tuTo32ApX9laO87CpqGb3Usk3A=s176-c-k-c0x00ffffff-no-rj,False,False,1662165394.016314,0.48888888888888893
310,Ugyrt_X_SB8gtJlSfM94AaABAg,your killing now I want smoke salmon yummy,1 year ago,@briaginter4837,UCOXEPcg-rrVVIbrFMHAv3HQ,0,https://yt3.ggpht.com/ytc/AOPolaSp9bBkhx4lyeYxDI26fjvpV_k1bsTJWYpg-onLKw=s176-c-k-c0x00ffffff-no-rj,False,False,1659486994.018316,0.0
311,UgxoXfsRWCYRU70L0JN4AaABAg,you butterfly gutte head tail we cook large spring way rock surface bank Fraser just beer black pepper dust black pepper less the flavour already fish that dam fine job do mate,7 months ago (edited),@danny7954,UC-fLhy-CiwcveKVQOy-EN1Q,0,https://yt3.ggpht.com/ytc/AOPolaT3Fp0oy7WwS7t2m6ncAIW_RKyZSN9vTCEs7Q=s176-c-k-c0x00ffffff-no-rj,False,False,1672709794.020315,0.026190476190476198
312,UgwMljeLcHvhqrYgqaR4AaABAg,I meet lot great friendly fisherman I tampa Florida especially come help people net advice but place angler would watch drown toss life vest,11 months ago,@reelfishing002,UCsb-X_bOR0RAJ7gOT30xB7g,0,https://yt3.ggpht.com/ytc/AOPolaSqgld834bqZZpi5u74qSNF5ojK_lEngC3fqd-A=s176-c-k-c0x00ffffff-no-rj,False,False,1662165394.021313,0.29375
313,UgwtCGjp7E3GvtUVaip4AaABAg,gorgeous catch,8 months ago,@bonkersbruv,UCwIZQpmv8cGH0tJCkf4m9og,0,https://yt3.ggpht.com/ytc/AOPolaTQ8wjeJdKsx13t9mRS-J4vK60QozcDpj-eZjj0GA=s176-c-k-c0x00ffffff-no-rj,False,False,1670031394.022312,0.7
314,UgzVkwkeJfFqYiKDQaB4AaABAg,at moose camp kipper king red use popple AKA Cottonwood be not main meal the less desirable part return grill let continue cook eat this become desert skin candy without additional flavor great video pleasantly do thank Taku,1 year ago,@sugaralaska9085,UCFUFqAoSnTXQ-dD70qKMh5Q,0,https://yt3.ggpht.com/ytc/AOPolaQoWpJrnJWQkr4sddoonVVmCoyoTy5j8mFRS_uWXQ=s176-c-k-c0x00ffffff-no-rj,False,False,1659486994.024316,0.25666666666666665
315,UgwoNN1mAQ4_CPQya-d4AaABAg,another cool video dude nice fish thank sharing,1 year ago,@jonnysanchez3833,UC2XpLk09mbQtLa4H29jcFqA,0,https://yt3.ggpht.com/ytc/AOPolaRl1IldAvnqr7jgEDPZS-QcAqsLQrlHbBHqP4ctVw=s176-c-k-c0x00ffffff-no-rj,False,False,1659486994.025315,0.475
316,Ugz4y4GIuvMDK4uYe3V4AaABAg,take make butterfly salmon look easy impressive,4 months ago,@swim2kill,UCpxM19xKinLijedJ3y5GJAg,0,https://yt3.ggpht.com/ytc/AOPolaRRXjc265nOQveAf84ABXBYil2OYhL1MRS0ffzhAg=s176-c-k-c0x00ffffff-no-rj,False,False,1680482194.027316,0.7166666666666667
317,UgwYqYHA4l_RYmLSvid4AaABAg,you two live dream,11 months ago,@pakalolobudz,UCIAeFkqMI7tIgO7LD17kqvg,0,https://yt3.ggpht.com/ytc/AOPolaTYMZORlIYgcso8_oDoP_bHW6RnqCkFAynpzw=s176-c-k-c0x00ffffff-no-rj,False,False,1662165394.029315,0.13636363636363635
318,UgxVtsGDObBCKhaj46d4AaABAg,look absolutely amazing YUM,11 months ago,@jeffstewart8627,UClGkoYr-ofK2ebhKMgbUkEQ,0,https://yt3.ggpht.com/ytc/AOPolaT6C0kapDBkMeZQRAZGgZbiSTgtD6o1OHewjg=s176-c-k-c0x00ffffff-no-rj,False,False,1662165394.030315,0.6000000000000001
319,UgyUrnwk-53mzmWgcPJ4AaABAg,excellent catch cook location video thank,11 months ago,@MrTraveller.,UCBHWlFPvH2ged29BM5b_jOA,0,https://yt3.ggpht.com/ytc/AOPolaS8yUbk92YYplzCdNAtT_dgwzaR161QRgje5fEz=s176-c-k-c0x00ffffff-no-rj,False,False,1662165394.031313,1.0
320,Ugya6iZIOQHnpI-RUER4AaABAg,Taku Jocelyn great job smoking salmon it look delicious,1 year ago,@dennistani1986,UC1WnrwmXVen-vYtAlfPWwMw,0,https://yt3.ggpht.com/ytc/AOPolaQdgeJ9VwAs6VeJ_4BikZd0iLufCG5n-bckbg=s176-c-k-c0x00ffffff-no-rj,False,False,1659486994.032315,0.9
321,Ugyt_WLLNl_D8zQXgXJ4AaABAg,I want Amazeballs live vicariously tasty adventure make happy May 2023 provide many epic catch adventure Cheers,7 months ago,@mattsantana7701,UCCDFURwYHX_lNRCyeSs0pAQ,0,https://yt3.ggpht.com/ytc/AOPolaQ00X50vOafg0PHE2DTDDK1iKeyTPjk0zX2oVg1vQ=s176-c-k-c0x00ffffff-no-rj,False,False,1672709794.033314,0.38409090909090915
322,UgwsZgbPxGCC2fMiE4B4AaABAg,love Alaska video make miss home fishing thank sharing,1 year ago (edited),@chefzk9496,UC-Rf-RQwbFLHYsFN0Yzg1dw,0,https://yt3.ggpht.com/tQyXGUWrwxOV7IpqsxUv1ze-vplQWpcx8TEkMrBZb6QaZS5z0Tkxgxla9QgShiRg44jGiON8Bg=s176-c-k-c0x00ffffff-no-rj,False,False,1659486994.034315,0.5
323,UgwLn1GiB4dEQSnW4SJ4AaABAg,love channel you great vibe,10 months ago,@erikdiaz8892,UCbz0cShiRSR_rxLU7JGNUSQ,0,https://yt3.ggpht.com/ytc/AOPolaRLqD4B41scIwCYtB2r9EjcgYwkvimvU-r3-OX7GA=s176-c-k-c0x00ffffff-no-rj,False,False,1664757394.036314,0.65
324,UgxqlQi765YAi6vL17Z4AaABAg,you technic beyond year I love channel,5 months ago,@kevinC_,UCtBaSxpPQgzy4lF4YRAdwXA,0,https://yt3.ggpht.com/ytc/AOPolaR4cfxF8sPwIUTiKf7kQOlHhwx09P91r5Zgpg=s176-c-k-c0x00ffffff-no-rj,False,False,1677807394.037314,0.5
325,UgzgrC2CDPUhweSV2Fh4AaABAg,Eklutna tailrace hard catch king great job,6 months ago,@eltonwilliams2,UCd0RGGY-DBWdUqdcMav39UQ,0,https://yt3.ggpht.com/ytc/AOPolaTzbrQWxKARL5JtdYtmzcAvnMfhru8ddOCVt45lIQ=s176-c-k-c0x00ffffff-no-rj,False,False,1675388194.039312,0.25416666666666665
326,Ugxj5vQatQi1ka6xHft4AaABAg,lol that s funny net as Alaskan often laugh people state struggle enjoy show lol even lose fish know hook lol,2 months ago,@Alaskasanford,UCtwFzuObGz7sew1Cj-gB2hw,0,https://yt3.ggpht.com/ytc/AOPolaSiyLNukeaidI-b3qg3-_kgU1i8y-cPOFHt0aa3PtDyp5JVEzdutppuv_J_TsaS=s176-c-k-c0x00ffffff-no-rj,False,False,1685752594.040312,0.47857142857142854
327,UgyzUt6OvNSzzc0Rm-h4AaABAg,I daughter she s 4 watch video every night sleep say let watch Taku dada Thank video,1 year ago,@LLJ92919,UCObwWRCiOSpH6jMWMMFkwCg,0,https://yt3.ggpht.com/S6WVm5cSnoGlcrY_9IgthjmRVwhByknQGet82TuFg9eOHoLY1bVYcd0Y_EeIhQnwQ6hWd_0B=s176-c-k-c0x00ffffff-no-rj,False,False,1659486994.041314,0.0
328,Ugyq7V8nmY6KZzIi7FF4AaABAg,you lucky salon here buy cultivate salmon fly cost 20 per kg buy whole fish buy separate pay 35 kilo Yrs wild fresh really envy,9 months ago,@jparryprodeal,UCnAh7RJsRwSUdr3aKxfPchg,0,https://yt3.ggpht.com/ytc/AOPolaRiKzJcYROvf_Bx_Ph2yhVzvhyrvLYJk4dggQ=s176-c-k-c0x00ffffff-no-rj,False,False,1667435794.468715,0.32222222222222224
329,UgyJuxhaTYXuDR8gwXp4AaABAg,I m curious issue tie salmon fishing line seem like heat would,7 months ago,@JB-fl2gm,UCNI-noUv8GaN9nyNOiheZ4A,0,https://yt3.ggpht.com/9A_4iPGH66V3hXOmWx5CC5vdE8W90AW-4yixIoz-EZ2WY5H95FzirUEg4ZJZ-C8YuaPFl_HHpg=s176-c-k-c0x00ffffff-no-rj,False,False,1672709794.470622,-0.1
330,UgyizaTLt5iYx-FPEnt4AaABAg,the main reason want station Alaska because,8 months ago,@dakotaneubert,UClITqurgvwMFdUrZ4BAl10g,0,https://yt3.ggpht.com/ytc/AOPolaTCNuEieITNJZFGefvjx0IJNZzAhUpkopeaow5m=s176-c-k-c0x00ffffff-no-rj,False,False,1670031394.472706,0.16666666666666666
